Booking_ID,Booking_Status,Booking_Value,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance(km),Ride_Time(min),Date,Time,Vehicle_Type,Vehicle_Image,Payment_Method,Customer_Rating,Driver_Rating,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Total_Bookings,Canceled_Bookings,Canceled_Percentage,V_TAT,C_TAT
RAP20250711331,Cancelled,203.62,CUST_6588,DR_658,Delhi,Hyderabad,11.81,27,2025-07-19,08:24:00,Bike,rapido_bike.png,UPI,3.1,4.2,1.0,0.0,0.0,None,980.0,121.0,12.35,5.0,17.0
RAP20250711332,Completed,40.61,CUST_1791,DR_844,Hyderabad,Pune,22.71,44,2025-07-28,21:27:00,Bike,rapido_bike.png,Wallet,3.9,4.9,0.0,0.0,0.0,None,999.0,115.0,11.51,25.0,35.0
RAP20250711333,Cancelled,132.59,CUST_9481,DR_306,Pune,Pune,17.51,23,2025-07-13,15:24:00,Auto,rapido_bike.png,UPI,4.7,4.8,1.0,0.0,0.0,None,972.0,114.0,11.73,13.0,11.0
RAP20250711334,Completed,233.01,CUST_9604,DR_389,Pune,Bengaluru,8.14,19,2025-07-18,12:59:00,Bike,rapido_bike.png,Cash,3.7,4.2,0.0,0.0,0.0,None,977.0,117.0,11.98,22.0,29.0
RAP20250711335,Completed,248.09,CUST_9326,DR_742,Chennai,Hyderabad,2.93,18,2025-08-07,14:51:00,Bike,rapido_bike.png,UPI,4.1,4.1,0.0,0.0,0.0,None,929.0,118.0,12.7,13.0,5.0
RAP20250711336,Completed,72.1,CUST_7990,DR_830,Hyderabad,Chennai,22.76,54,2025-05-07,08:36:00,Bike,rapido_bike.png,UPI,4.5,3.2,0.0,0.0,0.0,None,1003.0,114.0,11.37,16.0,11.0
RAP20250711337,Completed,221.53,CUST_5673,DR_681,Hyderabad,Bengaluru,9.13,23,2025-07-14,22:05:00,Bike,rapido_bike.png,Wallet,4.9,3.4,0.0,0.0,0.0,None,957.0,113.0,11.81,9.0,32.0
RAP20250711338,Completed,62.18,CUST_6288,DR_756,Chennai,Chennai,2.08,17,2025-07-24,07:19:00,Bike,rapido_auto.png,Cash,3.2,4.8,0.0,0.0,0.0,None,922.0,108.0,11.71,19.0,37.0
RAP20250711339,Cancelled,215.06,CUST_7292,DR_216,Pune,Pune,22.81,12,2025-07-18,22:32:00,Bike,rapido_auto.png,Wallet,4.8,4.6,1.0,0.0,0.0,None,977.0,117.0,11.98,13.0,5.0
RAP20250711340,Completed,91.0,CUST_6219,DR_283,Delhi,Delhi,14.02,50,2025-12-07,03:25:00,Auto,rapido_auto.png,Wallet,3.0,3.2,0.0,0.0,0.0,None,1006.0,117.0,11.63,7.0,34.0
RAP20250711341,Completed,241.12,CUST_3923,DR_957,Pune,Delhi,17.89,8,2025-02-07,18:48:00,Bike,rapido_bike.png,UPI,4.8,3.9,0.0,0.0,0.0,None,998.0,122.0,12.22,23.0,29.0
RAP20250711342,Completed,183.01,CUST_3346,DR_309,Bengaluru,Chennai,23.9,35,2025-10-07,23:17:00,Bike,rapido_auto.png,UPI,3.4,4.1,0.0,0.0,0.0,None,953.0,113.0,11.86,5.0,30.0
RAP20250711343,Completed,117.8,CUST_1687,DR_271,Pune,Chennai,6.14,6,2025-07-19,00:13:00,Bike,rapido_bike.png,UPI,3.7,4.9,0.0,0.0,0.0,None,980.0,121.0,12.35,27.0,16.0
RAP20250711344,Cancelled,91.81,CUST_4451,DR_215,Bengaluru,Delhi,16.34,34,2025-03-07,05:19:00,Bike,rapido_bike.png,UPI,3.2,4.0,0.0,1.0,0.0,None,940.0,109.0,11.6,11.0,32.0
RAP20250711345,Completed,81.75,CUST_8053,DR_489,Bengaluru,Bengaluru,5.57,40,2025-07-21,04:10:00,Bike,rapido_bike.png,Cash,4.5,4.2,0.0,0.0,0.0,None,970.0,108.0,11.13,25.0,22.0
RAP20250711346,Incomplete,179.77,CUST_9505,DR_782,Delhi,Delhi,7.59,23,2025-12-07,03:27:00,Auto,rapido_auto.png,Wallet,4.4,4.5,0.0,0.0,1.0,Driver delayed,1006.0,117.0,11.63,7.0,29.0
RAP20250711347,Incomplete,227.07,CUST_5558,DR_797,Delhi,Pune,14.21,52,2025-07-26,22:16:00,Bike,rapido_auto.png,Cash,3.4,3.4,0.0,0.0,1.0,Driver delayed,1009.0,133.0,13.18,12.0,15.0
RAP20250711348,Completed,196.09,CUST_6150,DR_112,Pune,Hyderabad,6.74,23,2025-07-25,23:22:00,Auto,rapido_bike.png,Cash,3.7,4.3,0.0,0.0,0.0,None,964.0,134.0,13.9,25.0,15.0
RAP20250711349,Completed,213.65,CUST_2629,DR_125,Chennai,Chennai,12.56,50,2025-07-31,06:44:00,Bike,rapido_bike.png,Wallet,4.9,4.6,0.0,0.0,0.0,None,966.0,106.0,10.97,21.0,35.0
RAP20250711350,Cancelled,201.9,CUST_6690,DR_483,Pune,Bengaluru,1.88,32,2025-06-07,04:55:00,Auto,rapido_bike.png,Wallet,4.2,3.4,1.0,0.0,0.0,None,987.0,120.0,12.16,28.0,35.0
RAP20250711351,Completed,245.41,CUST_5666,DR_981,Delhi,Pune,16.77,23,2025-03-07,21:18:00,Bike,rapido_auto.png,Wallet,4.4,3.4,0.0,0.0,0.0,None,940.0,109.0,11.6,21.0,26.0
RAP20250711352,Completed,196.72,CUST_3713,DR_714,Bengaluru,Hyderabad,19.5,27,2025-12-07,23:18:00,Bike,rapido_bike.png,UPI,4.6,4.1,0.0,0.0,0.0,None,1006.0,117.0,11.63,27.0,33.0
RAP20250711353,Completed,76.25,CUST_2942,DR_991,Bengaluru,Bengaluru,6.98,57,2025-07-14,22:40:00,Bike,rapido_auto.png,UPI,4.4,4.5,0.0,0.0,0.0,None,957.0,113.0,11.81,14.0,11.0
RAP20250711354,Completed,204.15,CUST_5716,DR_827,Chennai,Chennai,2.16,48,2025-07-18,04:07:00,Bike,rapido_bike.png,Cash,3.0,4.4,0.0,0.0,0.0,None,977.0,117.0,11.98,29.0,22.0
RAP20250711355,Completed,100.86,CUST_5486,DR_319,Pune,Bengaluru,3.08,25,2025-07-29,09:25:00,Auto,rapido_bike.png,Wallet,4.9,3.6,0.0,0.0,0.0,None,969.0,105.0,10.84,16.0,24.0
RAP20250711356,Completed,249.08,CUST_8973,DR_282,Chennai,Pune,16.34,31,2025-09-07,03:00:00,Auto,rapido_bike.png,UPI,3.2,4.0,0.0,0.0,0.0,None,986.0,119.0,12.07,17.0,23.0
RAP20250711357,Completed,112.87,CUST_8191,DR_371,Chennai,Delhi,24.99,46,2025-07-27,00:18:00,Bike,rapido_auto.png,UPI,4.5,4.2,0.0,0.0,0.0,None,961.0,112.0,11.65,26.0,19.0
RAP20250711358,Cancelled,94.41,CUST_4664,DR_814,Pune,Chennai,17.62,49,2025-07-19,18:32:00,Auto,rapido_auto.png,Wallet,3.9,3.9,1.0,0.0,0.0,None,980.0,121.0,12.35,9.0,16.0
RAP20250711359,Completed,82.63,CUST_3774,DR_177,Hyderabad,Hyderabad,1.72,34,2025-07-25,06:20:00,Auto,rapido_auto.png,UPI,4.7,3.2,0.0,0.0,0.0,None,964.0,134.0,13.9,21.0,18.0
RAP20250711360,Completed,174.87,CUST_5726,DR_659,Pune,Chennai,23.54,47,2025-07-18,19:02:00,Bike,rapido_bike.png,Cash,3.8,3.8,0.0,0.0,0.0,None,977.0,117.0,11.98,10.0,17.0
RAP20250711361,Completed,54.03,CUST_5250,DR_339,Chennai,Pune,21.66,37,2025-07-29,01:21:00,Bike,rapido_auto.png,Wallet,3.9,4.0,0.0,0.0,0.0,None,969.0,105.0,10.84,24.0,13.0
RAP20250711362,Completed,239.78,CUST_2738,DR_242,Hyderabad,Hyderabad,13.78,7,2025-07-21,16:06:00,Auto,rapido_auto.png,Card,3.6,3.6,0.0,0.0,0.0,None,970.0,108.0,11.13,27.0,36.0
RAP20250711363,Completed,94.75,CUST_4795,DR_799,Chennai,Pune,20.54,25,2025-07-31,19:35:00,Bike,rapido_bike.png,UPI,3.0,3.8,0.0,0.0,0.0,None,966.0,106.0,10.97,13.0,22.0
RAP20250711364,Completed,94.99,CUST_5565,DR_853,Chennai,Chennai,8.41,45,2025-07-19,06:27:00,Bike,rapido_bike.png,Wallet,4.9,4.8,0.0,0.0,0.0,None,980.0,121.0,12.35,22.0,19.0
RAP20250711365,Completed,40.13,CUST_3310,DR_872,Chennai,Bengaluru,4.37,38,2025-07-15,11:04:00,Bike,rapido_auto.png,Cash,3.3,4.6,0.0,0.0,0.0,None,958.0,109.0,11.38,9.0,13.0
RAP20250711366,Completed,84.12,CUST_2572,DR_458,Bengaluru,Pune,5.18,18,2025-07-07,09:25:00,Bike,rapido_auto.png,Wallet,4.2,4.4,0.0,0.0,0.0,None,969.0,111.0,11.46,11.0,30.0
RAP20250711367,Completed,122.18,CUST_4388,DR_291,Pune,Delhi,7.05,5,2025-07-19,18:03:00,Bike,rapido_bike.png,UPI,4.1,4.1,0.0,0.0,0.0,None,980.0,121.0,12.35,24.0,14.0
RAP20250711368,Incomplete,111.31,CUST_9334,DR_828,Delhi,Delhi,7.89,19,2025-07-26,10:38:00,Bike,rapido_auto.png,UPI,3.6,3.2,0.0,0.0,1.0,Customer not found,1009.0,133.0,13.18,14.0,26.0
RAP20250711369,Completed,90.06,CUST_3766,DR_561,Bengaluru,Chennai,11.41,7,2025-02-07,21:05:00,Auto,rapido_bike.png,UPI,4.3,3.2,0.0,0.0,0.0,None,998.0,122.0,12.22,14.0,8.0
RAP20250711370,Cancelled,38.96,CUST_1448,DR_493,Pune,Hyderabad,17.71,52,2025-07-25,17:58:00,Auto,rapido_auto.png,Cash,3.2,4.9,0.0,1.0,0.0,None,964.0,134.0,13.9,8.0,15.0
RAP20250711371,Cancelled,96.13,CUST_1651,DR_264,Bengaluru,Bengaluru,4.6,55,2025-07-15,07:30:00,Bike,rapido_auto.png,Wallet,4.3,3.0,1.0,0.0,0.0,None,958.0,109.0,11.38,15.0,31.0
RAP20250711372,Completed,201.23,CUST_9844,DR_469,Pune,Hyderabad,6.18,9,2025-07-17,13:22:00,Auto,rapido_bike.png,Wallet,3.7,3.5,0.0,0.0,0.0,None,994.0,133.0,13.38,12.0,28.0
RAP20250711373,Completed,126.53,CUST_9813,DR_251,Hyderabad,Pune,4.18,32,2025-11-07,06:39:00,Auto,rapido_bike.png,UPI,3.9,4.2,0.0,0.0,0.0,None,994.0,124.0,12.47,11.0,7.0
RAP20250711374,Completed,93.97,CUST_4197,DR_771,Delhi,Chennai,12.87,35,2025-03-07,14:36:00,Bike,rapido_bike.png,UPI,4.1,4.0,0.0,0.0,0.0,None,940.0,109.0,11.6,25.0,39.0
RAP20250711375,Cancelled,97.05,CUST_1109,DR_989,Hyderabad,Bengaluru,18.27,14,2025-10-07,01:02:00,Auto,rapido_auto.png,UPI,4.2,4.3,1.0,0.0,0.0,None,953.0,113.0,11.86,23.0,15.0
RAP20250711376,Completed,151.98,CUST_9001,DR_143,Hyderabad,Chennai,11.9,50,2025-07-27,10:29:00,Auto,rapido_auto.png,Wallet,3.7,3.3,0.0,0.0,0.0,None,961.0,112.0,11.65,28.0,7.0
RAP20250711377,Completed,96.5,CUST_1422,DR_267,Pune,Chennai,18.99,9,2025-07-24,17:13:00,Bike,rapido_bike.png,UPI,4.3,4.1,0.0,0.0,0.0,None,922.0,108.0,11.71,21.0,15.0
RAP20250711378,Completed,168.78,CUST_7054,DR_190,Chennai,Chennai,14.84,19,2025-07-27,08:05:00,Auto,rapido_auto.png,UPI,3.6,3.8,0.0,0.0,0.0,None,961.0,112.0,11.65,13.0,33.0
RAP20250711379,Completed,247.68,CUST_4328,DR_325,Chennai,Hyderabad,8.93,35,2025-07-18,00:34:00,Bike,rapido_auto.png,UPI,4.0,3.7,0.0,0.0,0.0,None,977.0,117.0,11.98,5.0,21.0
RAP20250711380,Completed,39.06,CUST_5617,DR_214,Chennai,Pune,14.31,44,2025-07-24,01:31:00,Bike,rapido_bike.png,UPI,3.2,4.7,0.0,0.0,0.0,None,922.0,108.0,11.71,12.0,22.0
RAP20250711381,Completed,67.12,CUST_7987,DR_201,Chennai,Pune,21.04,58,2025-07-16,11:02:00,Auto,rapido_auto.png,Cash,5.0,3.9,0.0,0.0,0.0,None,935.0,112.0,11.98,21.0,9.0
RAP20250711382,Completed,69.4,CUST_8288,DR_547,Delhi,Hyderabad,5.56,23,2025-07-18,18:21:00,Auto,rapido_auto.png,Wallet,3.6,3.9,0.0,0.0,0.0,None,977.0,117.0,11.98,16.0,26.0
RAP20250711383,Completed,128.36,CUST_9534,DR_578,Hyderabad,Delhi,14.74,32,2025-07-27,01:42:00,Bike,rapido_auto.png,Cash,3.1,4.1,0.0,0.0,0.0,None,961.0,112.0,11.65,12.0,26.0
RAP20250711384,Completed,39.11,CUST_3067,DR_677,Bengaluru,Bengaluru,17.35,32,2025-07-17,06:20:00,Bike,rapido_bike.png,Wallet,4.8,4.3,0.0,0.0,0.0,None,994.0,133.0,13.38,16.0,9.0
RAP20250711385,Completed,135.05,CUST_8435,DR_454,Delhi,Bengaluru,22.74,16,2025-07-15,08:57:00,Bike,rapido_bike.png,Wallet,3.2,3.8,0.0,0.0,0.0,None,958.0,109.0,11.38,5.0,5.0
RAP20250711386,Completed,234.36,CUST_5832,DR_842,Pune,Hyderabad,15.69,23,2025-07-07,11:07:00,Bike,rapido_bike.png,Wallet,3.1,4.1,0.0,0.0,0.0,None,969.0,111.0,11.46,10.0,32.0
RAP20250711387,Completed,32.54,CUST_2795,DR_397,Delhi,Chennai,2.5,25,2025-07-07,06:58:00,Bike,rapido_auto.png,Cash,4.2,5.0,0.0,0.0,0.0,None,969.0,111.0,11.46,18.0,7.0
RAP20250711388,Completed,110.29,CUST_2965,DR_269,Delhi,Chennai,14.86,7,2025-12-07,13:17:00,Bike,rapido_bike.png,UPI,3.1,4.1,0.0,0.0,0.0,None,1006.0,117.0,11.63,29.0,27.0
RAP20250711389,Incomplete,197.4,CUST_8281,DR_641,Pune,Pune,6.28,8,2025-07-07,01:08:00,Bike,rapido_bike.png,UPI,3.5,4.2,0.0,0.0,1.0,Driver delayed,969.0,111.0,11.46,18.0,10.0
RAP20250711390,Completed,63.99,CUST_8082,DR_862,Bengaluru,Hyderabad,12.41,58,2025-07-28,23:44:00,Bike,rapido_auto.png,UPI,3.4,3.4,0.0,0.0,0.0,None,999.0,115.0,11.51,28.0,15.0
RAP20250711391,Completed,47.06,CUST_9081,DR_320,Hyderabad,Delhi,14.82,53,2025-07-20,19:56:00,Bike,rapido_bike.png,UPI,4.0,3.7,0.0,0.0,0.0,None,906.0,109.0,12.03,19.0,8.0
RAP20250711392,Completed,168.77,CUST_5309,DR_271,Delhi,Delhi,16.98,50,2025-10-07,09:11:00,Bike,rapido_bike.png,UPI,3.0,4.7,0.0,0.0,0.0,None,953.0,113.0,11.86,11.0,13.0
RAP20250711393,Completed,32.19,CUST_2423,DR_495,Pune,Bengaluru,3.22,7,2025-07-26,23:09:00,Auto,rapido_bike.png,Wallet,4.4,3.2,0.0,0.0,0.0,None,1009.0,133.0,13.18,20.0,13.0
RAP20250711394,Completed,206.39,CUST_3241,DR_605,Pune,Bengaluru,21.41,33,2025-06-07,22:52:00,Bike,rapido_auto.png,UPI,3.0,3.0,0.0,0.0,0.0,None,987.0,120.0,12.16,17.0,24.0
RAP20250711395,Completed,44.71,CUST_5562,DR_795,Bengaluru,Chennai,23.68,43,2025-07-19,01:42:00,Auto,rapido_auto.png,UPI,3.8,4.1,0.0,0.0,0.0,None,980.0,121.0,12.35,26.0,23.0
RAP20250711396,Completed,145.36,CUST_2908,DR_127,Delhi,Chennai,17.92,14,2025-07-31,21:35:00,Bike,rapido_auto.png,Wallet,3.7,3.6,0.0,0.0,0.0,None,966.0,106.0,10.97,20.0,32.0
RAP20250711397,Completed,192.83,CUST_6795,DR_203,Pune,Hyderabad,15.68,39,2025-07-18,10:37:00,Bike,rapido_bike.png,Wallet,4.0,3.6,0.0,0.0,0.0,None,977.0,117.0,11.98,20.0,32.0
RAP20250711398,Completed,83.24,CUST_2295,DR_867,Bengaluru,Chennai,16.04,46,2025-03-07,10:00:00,Bike,rapido_auto.png,Wallet,3.7,3.2,0.0,0.0,0.0,None,940.0,109.0,11.6,18.0,30.0
RAP20250711399,Completed,52.78,CUST_4644,DR_875,Bengaluru,Chennai,17.9,7,2025-05-07,06:50:00,Bike,rapido_bike.png,Wallet,3.2,4.6,0.0,0.0,0.0,None,1003.0,114.0,11.37,29.0,23.0
RAP20250711400,Completed,68.64,CUST_2218,DR_185,Pune,Pune,22.19,55,2025-07-25,03:09:00,Bike,rapido_bike.png,Cash,4.8,4.8,0.0,0.0,0.0,None,964.0,134.0,13.9,10.0,30.0
RAP20250711401,Completed,218.03,CUST_6359,DR_510,Pune,Hyderabad,5.04,20,2025-11-07,22:53:00,Auto,rapido_auto.png,UPI,4.9,4.6,0.0,0.0,0.0,None,994.0,124.0,12.47,22.0,24.0
RAP20250711402,Completed,185.27,CUST_3567,DR_556,Delhi,Bengaluru,2.31,42,2025-07-29,03:23:00,Bike,rapido_bike.png,Cash,4.7,4.2,0.0,0.0,0.0,None,969.0,105.0,10.84,12.0,13.0
RAP20250711403,Cancelled,73.58,CUST_9307,DR_617,Delhi,Hyderabad,3.17,34,2025-07-26,10:58:00,Bike,rapido_auto.png,Card,3.5,4.1,0.0,1.0,0.0,None,1009.0,133.0,13.18,16.0,5.0
RAP20250711404,Completed,187.55,CUST_6494,DR_213,Hyderabad,Delhi,8.04,30,2025-12-07,18:22:00,Bike,rapido_auto.png,UPI,4.4,4.9,0.0,0.0,0.0,None,1006.0,117.0,11.63,8.0,14.0
RAP20250711405,Cancelled,185.9,CUST_5523,DR_215,Pune,Chennai,10.97,5,2025-05-07,18:39:00,Auto,rapido_auto.png,UPI,4.5,3.9,1.0,0.0,0.0,None,1003.0,114.0,11.37,29.0,36.0
RAP20250711406,Completed,249.5,CUST_8429,DR_922,Chennai,Bengaluru,12.44,20,2025-07-29,23:23:00,Bike,rapido_bike.png,UPI,3.7,3.2,0.0,0.0,0.0,None,969.0,105.0,10.84,16.0,24.0
RAP20250711407,Completed,116.14,CUST_9402,DR_543,Chennai,Hyderabad,6.78,23,2025-07-26,18:49:00,Bike,rapido_auto.png,UPI,4.1,3.4,0.0,0.0,0.0,None,1009.0,133.0,13.18,10.0,30.0
RAP20250711408,Completed,220.27,CUST_2213,DR_579,Hyderabad,Bengaluru,3.27,16,2025-07-14,05:58:00,Bike,rapido_bike.png,UPI,3.1,4.5,0.0,0.0,0.0,None,957.0,113.0,11.81,20.0,30.0
RAP20250711409,Completed,128.22,CUST_6157,DR_913,Pune,Chennai,7.35,9,2025-07-30,08:04:00,Auto,rapido_bike.png,Cash,3.4,4.5,0.0,0.0,0.0,None,950.0,103.0,10.84,6.0,27.0
RAP20250711410,Completed,227.51,CUST_1628,DR_949,Bengaluru,Bengaluru,19.65,59,2025-07-20,19:44:00,Auto,rapido_bike.png,Wallet,4.3,4.0,0.0,0.0,0.0,None,906.0,109.0,12.03,27.0,18.0
RAP20250711411,Completed,50.15,CUST_8100,DR_859,Chennai,Bengaluru,15.82,28,2025-07-25,14:07:00,Bike,rapido_bike.png,Wallet,3.8,3.8,0.0,0.0,0.0,None,964.0,134.0,13.9,12.0,33.0
RAP20250711412,Completed,68.57,CUST_2645,DR_649,Delhi,Bengaluru,18.9,26,2025-07-26,13:25:00,Bike,rapido_auto.png,UPI,3.7,3.3,0.0,0.0,0.0,None,1009.0,133.0,13.18,5.0,10.0
RAP20250711413,Completed,216.99,CUST_9540,DR_521,Chennai,Delhi,13.88,15,2025-06-07,10:20:00,Bike,rapido_auto.png,Wallet,4.0,3.3,0.0,0.0,0.0,None,987.0,120.0,12.16,25.0,23.0
RAP20250711414,Completed,210.25,CUST_6202,DR_854,Pune,Pune,7.49,30,2025-07-13,06:24:00,Auto,rapido_auto.png,Wallet,3.2,4.8,0.0,0.0,0.0,None,972.0,114.0,11.73,27.0,20.0
RAP20250711415,Completed,97.2,CUST_4119,DR_238,Chennai,Hyderabad,24.18,25,2025-07-24,01:07:00,Auto,rapido_auto.png,UPI,3.7,4.0,0.0,0.0,0.0,None,922.0,108.0,11.71,22.0,39.0
RAP20250711416,Completed,161.3,CUST_1583,DR_712,Hyderabad,Bengaluru,21.43,49,2025-07-22,17:05:00,Bike,rapido_bike.png,Wallet,4.2,4.6,0.0,0.0,0.0,None,963.0,115.0,11.94,13.0,17.0
RAP20250711417,Cancelled,114.19,CUST_1130,DR_107,Delhi,Delhi,22.9,53,2025-04-07,03:41:00,Auto,rapido_auto.png,UPI,4.6,3.5,0.0,1.0,0.0,None,952.0,117.0,12.29,14.0,20.0
RAP20250711418,Completed,32.27,CUST_5029,DR_283,Hyderabad,Bengaluru,6.55,13,2025-07-17,15:49:00,Bike,rapido_bike.png,UPI,3.1,4.6,0.0,0.0,0.0,None,994.0,133.0,13.38,21.0,24.0
RAP20250711419,Completed,35.74,CUST_3242,DR_427,Bengaluru,Bengaluru,17.89,29,2025-07-30,00:13:00,Bike,rapido_auto.png,UPI,3.8,4.5,0.0,0.0,0.0,None,950.0,103.0,10.84,16.0,29.0
RAP20250711420,Completed,41.94,CUST_7163,DR_198,Bengaluru,Pune,14.38,55,2025-08-07,04:35:00,Auto,rapido_bike.png,UPI,3.5,3.5,0.0,0.0,0.0,None,929.0,118.0,12.7,21.0,39.0
RAP20250711421,Completed,160.7,CUST_4607,DR_441,Bengaluru,Delhi,6.55,35,2025-03-07,01:42:00,Auto,rapido_auto.png,Cash,3.0,4.4,0.0,0.0,0.0,None,940.0,109.0,11.6,14.0,8.0
RAP20250711422,Completed,91.43,CUST_4205,DR_293,Bengaluru,Pune,20.71,49,2025-07-19,07:09:00,Bike,rapido_auto.png,Wallet,3.7,3.4,0.0,0.0,0.0,None,980.0,121.0,12.35,16.0,29.0
RAP20250711423,Incomplete,61.67,CUST_5346,DR_619,Pune,Delhi,1.57,7,2025-07-17,22:22:00,Auto,rapido_auto.png,Wallet,4.5,4.0,0.0,0.0,1.0,Customer cancelled early,994.0,133.0,13.38,5.0,30.0
RAP20250711424,Completed,237.05,CUST_8702,DR_506,Pune,Hyderabad,5.53,29,2025-07-20,06:34:00,Auto,rapido_auto.png,UPI,4.0,4.0,0.0,0.0,0.0,None,906.0,109.0,12.03,5.0,20.0
RAP20250711425,Cancelled,56.69,CUST_3481,DR_995,Pune,Hyderabad,5.41,42,2025-07-07,06:25:00,Bike,rapido_bike.png,Cash,4.5,3.6,0.0,1.0,0.0,None,969.0,111.0,11.46,21.0,39.0
RAP20250711426,Completed,178.28,CUST_8938,DR_362,Hyderabad,Pune,15.14,29,2025-07-07,02:56:00,Bike,rapido_auto.png,Wallet,3.2,4.6,0.0,0.0,0.0,None,969.0,111.0,11.46,7.0,26.0
RAP20250711427,Completed,226.72,CUST_4065,DR_872,Hyderabad,Hyderabad,13.51,32,2025-01-07,09:17:00,Bike,rapido_bike.png,UPI,3.3,3.5,0.0,0.0,0.0,None,979.0,112.0,11.44,24.0,37.0
RAP20250711428,Completed,66.04,CUST_9138,DR_273,Chennai,Bengaluru,23.34,13,2025-07-29,22:45:00,Bike,rapido_auto.png,Wallet,4.4,4.9,0.0,0.0,0.0,None,969.0,105.0,10.84,11.0,27.0
RAP20250711429,Completed,77.24,CUST_5630,DR_542,Delhi,Hyderabad,20.97,35,2025-07-31,19:07:00,Auto,rapido_auto.png,UPI,4.4,3.4,0.0,0.0,0.0,None,966.0,106.0,10.97,17.0,13.0
RAP20250711430,Completed,156.24,CUST_3159,DR_553,Hyderabad,Hyderabad,9.26,27,2025-12-07,15:37:00,Bike,rapido_auto.png,Cash,4.9,4.4,0.0,0.0,0.0,None,1006.0,117.0,11.63,25.0,31.0
RAP20250711431,Completed,141.86,CUST_4253,DR_339,Chennai,Hyderabad,13.92,13,2025-04-07,04:52:00,Auto,rapido_auto.png,UPI,3.7,4.0,0.0,0.0,0.0,None,952.0,117.0,12.29,6.0,17.0
RAP20250711432,Completed,144.63,CUST_2453,DR_898,Bengaluru,Bengaluru,8.79,56,2025-05-07,02:41:00,Bike,rapido_auto.png,Wallet,4.1,4.8,0.0,0.0,0.0,None,1003.0,114.0,11.37,24.0,20.0
RAP20250711433,Incomplete,152.03,CUST_9459,DR_116,Bengaluru,Delhi,6.22,23,2025-03-07,13:21:00,Bike,rapido_bike.png,Wallet,4.9,3.6,0.0,0.0,1.0,Driver delayed,940.0,109.0,11.6,27.0,13.0
RAP20250711434,Completed,238.98,CUST_4509,DR_274,Hyderabad,Hyderabad,15.85,6,2025-10-07,02:19:00,Bike,rapido_bike.png,Wallet,3.6,3.2,0.0,0.0,0.0,None,953.0,113.0,11.86,5.0,10.0
RAP20250711435,Completed,41.84,CUST_1052,DR_275,Pune,Hyderabad,20.9,39,2025-12-07,17:07:00,Bike,rapido_auto.png,Cash,3.5,3.1,0.0,0.0,0.0,None,1006.0,117.0,11.63,20.0,38.0
RAP20250711436,Completed,197.3,CUST_8115,DR_141,Chennai,Chennai,2.2,13,2025-06-07,02:06:00,Bike,rapido_auto.png,UPI,4.9,3.1,0.0,0.0,0.0,None,987.0,120.0,12.16,21.0,11.0
RAP20250711437,Completed,81.15,CUST_2102,DR_729,Delhi,Chennai,2.66,34,2025-07-29,09:57:00,Auto,rapido_bike.png,UPI,4.6,4.7,0.0,0.0,0.0,None,969.0,105.0,10.84,5.0,14.0
RAP20250711438,Cancelled,112.21,CUST_9039,DR_687,Chennai,Delhi,2.38,23,2025-07-22,13:35:00,Bike,rapido_bike.png,UPI,3.4,4.4,0.0,1.0,0.0,None,963.0,115.0,11.94,17.0,21.0
RAP20250711439,Cancelled,49.64,CUST_4416,DR_406,Pune,Hyderabad,17.99,36,2025-04-07,15:11:00,Bike,rapido_auto.png,Cash,4.2,3.2,0.0,1.0,0.0,None,952.0,117.0,12.29,22.0,29.0
RAP20250711440,Completed,128.04,CUST_3918,DR_185,Pune,Hyderabad,9.69,25,2025-07-25,12:07:00,Bike,rapido_bike.png,UPI,3.7,4.8,0.0,0.0,0.0,None,964.0,134.0,13.9,29.0,6.0
RAP20250711441,Completed,206.93,CUST_1635,DR_594,Hyderabad,Delhi,18.16,7,2025-08-07,03:31:00,Bike,rapido_auto.png,UPI,3.6,4.3,0.0,0.0,0.0,None,929.0,118.0,12.7,9.0,22.0
RAP20250711442,Completed,51.72,CUST_7851,DR_802,Pune,Delhi,6.74,27,2025-07-21,07:30:00,Bike,rapido_auto.png,UPI,3.5,3.3,0.0,0.0,0.0,None,970.0,108.0,11.13,24.0,23.0
RAP20250711443,Completed,90.63,CUST_5310,DR_926,Pune,Chennai,1.75,28,2025-07-13,00:11:00,Auto,rapido_bike.png,UPI,4.7,3.7,0.0,0.0,0.0,None,972.0,114.0,11.73,7.0,12.0
RAP20250711444,Completed,112.07,CUST_7230,DR_446,Delhi,Bengaluru,17.12,38,2025-01-07,03:23:00,Bike,rapido_auto.png,UPI,3.3,3.6,0.0,0.0,0.0,None,979.0,112.0,11.44,25.0,29.0
RAP20250711445,Completed,52.86,CUST_4845,DR_313,Pune,Delhi,6.07,57,2025-04-07,06:34:00,Auto,rapido_auto.png,UPI,5.0,3.5,0.0,0.0,0.0,None,952.0,117.0,12.29,28.0,28.0
RAP20250711446,Cancelled,197.71,CUST_6713,DR_756,Bengaluru,Chennai,14.57,49,2025-08-07,08:22:00,Auto,rapido_auto.png,UPI,4.3,4.4,0.0,1.0,0.0,None,929.0,118.0,12.7,28.0,32.0
